whole,part,jj,result1,result2,result3
cup,flower,empty,pjj-nonsense,impossible,pjj-nonsense
cup,flower,hot,probably,probably,impossible
slice,crust,huge,guaranteed,probably,probably
slice,crust,thin,unrelated,probably,probably
slice,crust,thick,unrelated,probably,probably
slice,crust,red,impossible,unrelated,unrelated
building,gutter,public,guaranteed,guaranteed,pjj-nonsense
building,gutter,old,probably,guaranteed,probably
building,gutter,original,unrelated,unrelated,probably
skateboarder,arm,professional,probably,guaranteed,guaranteed
skateboarder,arm,young,guaranteed,guaranteed,guaranteed
skateboarder,arm,expert,probably,guaranteed,guaranteed
skateboarder,arm,male,guaranteed,guaranteed,guaranteed
boy,toe,nice,unrelated,pjj-nonsense,unrelated
horse,hoof,old,guaranteed,guaranteed,guaranteed
horse,hoof,black,probably,unrelated,unrelated
people,strap,old,unrelated,unlikely,unrelated
vase,shadow,golden,impossible,impossible,impossible
vase,shadow,crystal,impossible,impossible,impossible
vase,shadow,broken,unrelated,guaranteed,guaranteed
vase,shadow,black,guaranteed,unrelated,unrelated
arm,hair,short,probably,unrelated,unrelated
arm,hair,broken,unrelated,unlikely,unrelated
arm,hair,metal,probably,pjj-nonsense,impossible
arm,hair,long,probably,unrelated,unrelated
arm,hair,strong,unrelated,unrelated,unrelated
vest,pocket,white,probably,probably,guaranteed
guy,ring,poor,unrelated,pjj-nonsense,unrelated
guy,ring,young,impossible,probably,unrelated
guy,ring,old,impossible,probably,unrelated
guy,ring,nice,unrelated,unrelated,unrelated
room,window,private,probably,guaranteed,probably
room,window,lit,guaranteed,probably,pjj-nonsense
room,window,empty,impossible,unrelated,pjj-nonsense
room,window,darkened,impossible,probably,probably
room,window,inner,guaranteed,guaranteed,guaranteed
zebra,leg,striped,guaranteed,guaranteed,guaranteed
zebra,leg,dead,guaranteed,guaranteed,pjj-nonsense
zebra,leg,true,pjj-nonsense,guaranteed,pjj-nonsense
zebra,leg,young,guaranteed,guaranteed,probably
zebra,leg,brown,probably,guaranteed,unlikely
zebra,leg,female,guaranteed,guaranteed,pjj-nonsense
airplane,shadow,light,pjj-nonsense,unrelated,impossible
airplane,shadow,private,unlikely,guaranteed,unrelated
airplane,shadow,white,impossible,impossible,impossible
airplane,shadow,american,guaranteed,guaranteed,unrelated
airplane,shadow,commercial,guaranteed,guaranteed,unrelated
fish,eye,dead,unrelated,guaranteed,guaranteed
fish,eye,grey,unlikely,probably,unrelated
people,shirt,old,unrelated,unrelated,unlikely
people,shirt,american,unrelated,probably,unlikely
plate,toast,white,unlikely,unrelated,unlikely
plate,toast,thin,unrelated,unrelated,unlikely
plate,toast,round,unlikely,unlikely,unlikely
boat,edge,wooden,guaranteed,probably,guaranteed
boat,edge,white,guaranteed,unrelated,unlikely
boat,edge,open,guaranteed,pjj-nonsense,pjj-nonsense
boat,edge,old,guaranteed,probably,guaranteed
boat,edge,tiny,guaranteed,guaranteed,guaranteed
train,roof,silver,unrelated,unrelated,unrelated
train,roof,long,guaranteed,guaranteed,guaranteed
train,roof,regular,guaranteed,pjj-nonsense,guaranteed
train,roof,red,unrelated,unrelated,unrelated
girl,smile,poor,unrelated,unrelated,pjj-nonsense
girl,smile,beautiful,guaranteed,unrelated,guaranteed
girl,smile,old,guaranteed,probably,pjj-nonsense
girl,smile,pretty,guaranteed,unrelated,guaranteed
head,top,dark,guaranteed,guaranteed,probably
bus,sticker,colorful,unrelated,unrelated,unrelated
bus,sticker,old,probably,unrelated,unrelated
bus,sticker,black,impossible,unrelated,impossible
curtain,pattern,long,probably,unrelated,unrelated
curtain,pattern,white,impossible,probably,unlikely
curtain,pattern,clean,guaranteed,guaranteed,guaranteed
curtain,pattern,heavy,pjj-nonsense,impossible,unlikely
glass,water,clear,guaranteed,probably,unrelated
glass,water,empty,impossible,guaranteed,guaranteed
glass,water,used,unrelated,unrelated,probably
glass,water,broken,impossible,impossible,impossible
glass,water,colored,unrelated,unrelated,unlikely
people,backpack,old,unrelated,unrelated,unrelated
window,blind,brown,unrelated,unrelated,unrelated
window,blind,high,guaranteed,guaranteed,guaranteed
window,blind,broken,unrelated,unlikely,unrelated
window,blind,open,probably,unrelated,unrelated
train,caboose,red,unrelated,guaranteed,unlikely
bread,crust,fresh,guaranteed,guaranteed,guaranteed
bread,crust,round,guaranteed,guaranteed,guaranteed
train,seat,electric,unlikely,unrelated,impossible
train,seat,long,unrelated,unrelated,unlikely
train,seat,regular,probably,unrelated,guaranteed
train,seat,red,unrelated,unrelated,unrelated
squirrel,tail,young,guaranteed,guaranteed,guaranteed
squirrel,tail,white,probably,guaranteed,guaranteed
dog,white,sweet,guaranteed,impossible,impossible
dog,white,dead,impossible,impossible,impossible
dog,white,white,guaranteed,guaranteed,unrelated
dog,white,old,guaranteed,guaranteed,unrelated
banana,stalk,green,unrelated,probably,probably
banana,stalk,ripe,probably,guaranteed,guaranteed
people,surfboard,old,unlikely,unrelated,unrelated
guy,lip,poor,probably,pjj-nonsense,impossible
guy,lip,young,guaranteed,guaranteed,guaranteed
guy,lip,old,guaranteed,guaranteed,guaranteed
doll,leg,wooden,probably,guaranteed,guaranteed
doll,leg,white,probably,guaranteed,probably
doll,leg,beautiful,probably,unlikely,guaranteed
doll,leg,broken,unrelated,probably,unrelated
doll,leg,old,guaranteed,guaranteed,guaranteed
doll,leg,naked,probably,guaranteed,guaranteed
forest,part,dense,unlikely,guaranteed,guaranteed
forest,part,dark,probably,guaranteed,guaranteed
forest,part,green,probably,guaranteed,guaranteed
forest,part,tropical,probably,guaranteed,guaranteed
forest,part,thick,unrelated,guaranteed,guaranteed
door,window,closed,unrelated,guaranteed,unlikely
door,window,wooden,impossible,impossible,unlikely
door,window,heavy,unrelated,unrelated,unlikely
door,window,glass,probably,guaranteed,probably
door,window,white,unlikely,unrelated,unlikely
door,window,inner,impossible,guaranteed,probably
door,window,locked,unrelated,guaranteed,unlikely
giraffe,mouth,young,guaranteed,guaranteed,guaranteed
giraffe,mouth,stuffed,unlikely,guaranteed,guaranteed
giraffe,mouth,brown,unrelated,probably,guaranteed
umbrella,pole,white,unrelated,probably,unrelated
umbrella,pole,open,impossible,impossible,impossible
palm,leaf,flat,probably,unlikely,unrelated
palm,leaf,green,guaranteed,guaranteed,unrelated
palm,leaf,short,guaranteed,probably,unrelated
palm,leaf,open,guaranteed,guaranteed,unrelated
palm,leaf,cupped,guaranteed,probably,unrelated
train,floor,red,unrelated,unrelated,unrelated
train,floor,fast,impossible,guaranteed,impossible
train,floor,regular,probably,unrelated,guaranteed
train,floor,long,guaranteed,guaranteed,guaranteed
train,floor,electric,impossible,impossible,impossible
woman,grin,poor,probably,unrelated,impossible
woman,grin,beautiful,guaranteed,guaranteed,probably
woman,grin,elderly,guaranteed,guaranteed,guaranteed
crab,claw,white,unrelated,probably,probably
crab,claw,old,guaranteed,guaranteed,guaranteed
can,top,empty,impossible,probably,guaranteed
can,top,white,probably,probably,unrelated
can,top,open,guaranteed,guaranteed,probably
can,top,old,guaranteed,guaranteed,guaranteed
can,top,wet,probably,guaranteed,probably
tower,pole,lofty,guaranteed,guaranteed,guaranteed
tower,pole,round,unrelated,unrelated,unrelated
tower,pole,high,guaranteed,guaranteed,guaranteed
tower,pole,white,unrelated,unrelated,unrelated
tower,pole,old,guaranteed,probably,guaranteed
tower,pole,tall,guaranteed,guaranteed,guaranteed
hydrant,valve,broken,guaranteed,unrelated,probably
hydrant,valve,open,guaranteed,guaranteed,guaranteed
hydrant,valve,residual,unrelated,probably,pjj-nonsense
hydrant,valve,black,guaranteed,unrelated,probably
court,surface,sandy,guaranteed,guaranteed,guaranteed
court,surface,tan,guaranteed,probably,guaranteed
court,surface,white,guaranteed,probably,guaranteed
court,surface,open,guaranteed,guaranteed,guaranteed
book,title,red,unrelated,impossible,unlikely
book,title,excellent,unrelated,guaranteed,probably
book,title,important,unrelated,probably,probably
book,title,interesting,unrelated,probably,probably
book,title,open,impossible,unlikely,pjj-nonsense
book,title,old,impossible,guaranteed,guaranteed
pigeon,beak,young,guaranteed,guaranteed,guaranteed
pigeon,beak,white,unrelated,unlikely,unlikely
arm,band,short,unrelated,guaranteed,unlikely
arm,band,broken,unrelated,unrelated,unlikely
arm,band,metal,unrelated,unrelated,unrelated
arm,band,long,unrelated,unrelated,unlikely
arm,band,raised,guaranteed,guaranteed,unrelated
arm,band,strong,unrelated,guaranteed,unrelated
elephant,chain,young,unrelated,unrelated,unrelated
elephant,chain,wild,impossible,pjj-nonsense,impossible
elephant,chain,grey,unlikely,unrelated,unrelated
elephant,chain,gold,unrelated,unrelated,impossible
street,curb,long,probably,guaranteed,probably
street,curb,narrow,unrelated,guaranteed,unrelated
shirt,bow,clean,guaranteed,probably,guaranteed
shirt,bow,red,probably,probably,unrelated
bicycle,handle,high,guaranteed,probably,guaranteed
bicycle,handle,white,probably,probably,unrelated
bicycle,handle,stationary,guaranteed,guaranteed,guaranteed
bicycle,handle,old,guaranteed,guaranteed,probably
surfer,hair,upright,unrelated,guaranteed,guaranteed
surfer,hair,professional,unrelated,unrelated,unrelated
surfer,hair,young,guaranteed,guaranteed,guaranteed
surfer,hair,male,pjj-nonsense,guaranteed,guaranteed
person,fingernail,human,pjj-nonsense,guaranteed,guaranteed
zebra,hip,young,guaranteed,guaranteed,guaranteed
zebra,hip,striped,guaranteed,guaranteed,guaranteed
zebra,hip,black,probably,guaranteed,guaranteed
zebra,hip,female,guaranteed,guaranteed,guaranteed
backpack,buckle,heavy,unrelated,unlikely,unrelated
backpack,buckle,red,unrelated,probably,unrelated
couch,pillow,comfortable,guaranteed,probably,guaranteed
couch,pillow,soft,probably,probably,guaranteed
couch,pillow,wooden,probably,unlikely,impossible
couch,pillow,old,probably,probably,guaranteed
couch,pillow,low,guaranteed,pjj-nonsense,impossible
couch,pillow,purple,probably,unrelated,probably
person,lap,human,guaranteed,guaranteed,guaranteed
laptop,logo,windows,guaranteed,wjj-nonsense,probably
laptop,logo,open,unrelated,pjj-nonsense,pjj-nonsense
laptop,logo,old,guaranteed,probably,guaranteed
laptop,logo,black,unlikely,unrelated,unrelated
animal,skin,stuffed,guaranteed,guaranteed,guaranteed
animal,skin,experimental,pjj-nonsense,guaranteed,pjj-nonsense
animal,skin,poor,impossible,unrelated,pjj-nonsense
animal,skin,wild,pjj-nonsense,guaranteed,guaranteed
animal,skin,young,guaranteed,guaranteed,guaranteed
animal,skin,brown,probably,guaranteed,probably
animal,skin,human,guaranteed,wjj-nonsense,pjj-nonsense
animal,skin,furry,guaranteed,impossible,probably
woman,baby,poor,probably,probably,probably
woman,baby,beautiful,unrelated,unrelated,probably
woman,baby,elderly,impossible,impossible,impossible
person,ear,responsible,impossible,impossible,unrelated
person,ear,human,guaranteed,guaranteed,guaranteed
ground,carpet,sandy,guaranteed,probably,unrelated
ground,carpet,white,unrelated,unlikely,unrelated
ground,carpet,dirty,guaranteed,probably,probably
ground,carpet,dry,guaranteed,probably,unrelated
elephant,knee,young,guaranteed,guaranteed,guaranteed
elephant,knee,red,guaranteed,probably,guaranteed
guy,jacket,poor,unrelated,pjj-nonsense,unrelated
guy,jacket,young,impossible,unrelated,unrelated
guy,jacket,old,unrelated,unrelated,unrelated
guy,jacket,nice,unrelated,pjj-nonsense,unrelated
woman,leg,poor,unrelated,pjj-nonsense,impossible
woman,leg,beautiful,unrelated,probably,probably
broccoli,leaf,fresh,guaranteed,guaranteed,guaranteed
broccoli,leaf,raw,guaranteed,guaranteed,guaranteed
broccoli,leaf,round,unlikely,unrelated,unrelated
broccoli,leaf,green,probably,guaranteed,probably
broccoli,leaf,chinese,impossible,guaranteed,guaranteed
balcony,rail,narrow,probably,guaranteed,unrelated
balcony,rail,private,guaranteed,guaranteed,impossible
balcony,rail,wooden,probably,unrelated,unrelated
balcony,rail,high,guaranteed,guaranteed,guaranteed
balcony,rail,white,probably,probably,unrelated
balcony,rail,open,impossible,unrelated,impossible
bridge,roof,narrow,probably,probably,guaranteed
bridge,roof,wooden,unrelated,probably,guaranteed
bridge,roof,white,unrelated,probably,unrelated
bridge,roof,old,probably,probably,guaranteed
bridge,roof,nasal,pjj-nonsense,pjj-nonsense,pjj-nonsense
bridge,roof,metal,unrelated,probably,guaranteed
bridge,roof,long,probably,guaranteed,guaranteed
player,eye,poor,unrelated,unrelated,unrelated
player,eye,professional,unrelated,guaranteed,guaranteed
player,eye,defensive,unrelated,guaranteed,guaranteed
player,eye,red,unrelated,wjj-nonsense,unrelated
grass,field,dry,guaranteed,guaranteed,guaranteed
grass,field,green,guaranteed,guaranteed,guaranteed
grass,field,high,unrelated,impossible,guaranteed
grass,field,long,unrelated,guaranteed,unrelated
grass,field,manicured,guaranteed,guaranteed,guaranteed
cat,chin,white,probably,unrelated,unrelated
cat,chin,old,guaranteed,guaranteed,guaranteed
train,opening,red,unrelated,unlikely,probably
train,opening,slow,guaranteed,pjj-nonsense,impossible
train,opening,fast,guaranteed,pjj-nonsense,impossible
train,opening,regular,guaranteed,unrelated,guaranteed
train,opening,long,unrelated,unrelated,unlikely
little girl,hair,blonde,guaranteed,guaranteed,guaranteed
little girl,hair,poor,pjj-nonsense,impossible,pjj-nonsense
little girl,hair,beautiful,probably,probably,probably
little girl,hair,old,guaranteed,wjj-nonsense,guaranteed
little girl,hair,pretty,probably,probably,guaranteed
window,lock,brown,probably,unrelated,unrelated
window,lock,high,guaranteed,guaranteed,guaranteed
window,lock,broken,unrelated,unlikely,unrelated
window,lock,open,guaranteed,guaranteed,guaranteed
woman,ear,poor,guaranteed,pjj-nonsense,unrelated
woman,ear,beautiful,guaranteed,guaranteed,unrelated
people,foot,young,guaranteed,guaranteed,guaranteed
people,foot,old,guaranteed,probably,guaranteed
people,foot,american,guaranteed,guaranteed,guaranteed
picture,people,clinical,guaranteed,wjj-nonsense,probably
picture,people,clear,guaranteed,impossible,guaranteed
picture,people,hanged,impossible,unlikely,guaranteed
picture,people,black,unrelated,unrelated,probably
picture,people,vivid,guaranteed,probably,guaranteed
picture,people,true,guaranteed,pjj-nonsense,pjj-nonsense
sleeve,stripe,empty,guaranteed,guaranteed,impossible
sleeve,stripe,white,unlikely,unlikely,unlikely
sleeve,stripe,inner,wjj-nonsense,probably,guaranteed
cake,dot,square,unrelated,unlikely,impossible
cake,dot,round,probably,unrelated,unrelated
street sign,lettering,green,unlikely,impossible,unlikely
street sign,lettering,negative,pjj-nonsense,probably,pjj-nonsense
sedan,wheel,white,unlikely,unrelated,unlikely
sedan,wheel,dark,unrelated,probably,unrelated
shirt,back,white,probably,probably,probably
wing,feather,white,guaranteed,probably,probably
wing,feather,broken,probably,unrelated,unrelated
wing,feather,radical,guaranteed,pjj-nonsense,pjj-nonsense
van,tire,green,unlikely,unlikely,unlikely
van,tire,old,probably,unrelated,probably
woman,child,poor,unrelated,unrelated,probably
woman,child,beautiful,unrelated,probably,unrelated
woman,child,elderly,impossible,unlikely,impossible
building,crack,fine,unrelated,pjj-nonsense,unrelated
building,crack,old,unrelated,probably,probably
building,crack,original,unrelated,unlikely,unrelated
trash can,handle,latter,wjj-nonsense,pjj-nonsense,wjj-nonsense
trash can,handle,empty,impossible,impossible,pjj-nonsense
trash can,handle,yellow,unrelated,probably,probably
trash can,handle,open,impossible,impossible,pjj-nonsense
trash can,handle,old,guaranteed,guaranteed,guaranteed
sign,symbol,black,unrelated,impossible,unlikely
sign,symbol,negative,unrelated,guaranteed,guaranteed
sign,symbol,sure,probably,guaranteed,guaranteed
sign,symbol,outward,guaranteed,guaranteed,probably
sign,symbol,positive,unrelated,guaranteed,guaranteed
lamp,post,tall,probably,guaranteed,guaranteed
lamp,post,red,unrelated,unrelated,probably
road,dash,long,probably,guaranteed,impossible
road,dash,empty,pjj-nonsense,guaranteed,pjj-nonsense
road,dash,old,probably,unlikely,unlikely
fireplace,door,huge,guaranteed,guaranteed,unrelated
fireplace,door,upholstered,unlikely,wjj-nonsense,wjj-nonsense
fireplace,door,dark,guaranteed,guaranteed,unrelated
fireplace,door,empty,impossible,guaranteed,pjj-nonsense
fireplace,door,white,guaranteed,unrelated,unrelated
fireplace,door,old,guaranteed,guaranteed,unrelated
fireplace,door,wide,guaranteed,guaranteed,unrelated
frisbee,shadow,olympic,impossible,impossible,pjj-nonsense
frisbee,shadow,red,impossible,impossible,unrelated
